Date,USD_USD,index,AUD_USD,CND_USD,CNY_USD,DKK_USD,JPY_USD,KRW_USD,MXN_USD,NZD_USD,NOK_USD,SGD_USD,ZAR_USD,SEK_USD,CHF_USD,THB_USD,GBP_USD,BRL_USD
2020-06-16,0.7227140000000001,2020-06-16,1.4396775122372591,1.3558,7.0829999999999975,6.5937,107.31,1210.8,22.2168,1.5424957581366652,9.4967,1.3893,17.1739,9.2783,0.94705,31.084,0.7905450808332345,5.1279
2020-06-17,0.724712,2020-06-17,1.4530659691950014,1.3555,7.089,6.6382,107.34,1206.6,22.2783,1.552072016141549,9.5308,1.3949,17.12495,9.3343,0.9498,31.16800000000001,0.7956082425013924,5.2492
2020-06-18,0.724431,2020-06-18,1.4556040756914117,1.3589,7.0776,6.6437,106.8,1214.5,22.6088,1.5542430836182781,9.5422,1.3922,17.36955,9.3371,0.9486,31.125,0.7988815658078691,5.3462
2020-06-19,0.726004,2020-06-19,1.4575134819997084,1.3587,7.0783,6.6507,106.92,1213.0,22.6088,1.5593326056447843,9.5571,1.3936,17.3458,9.3371,0.9507,31.011,0.8076239702794379,5.346
2020-06-22,0.725744,2020-06-22,1.457725947521866,1.3587,7.0765,6.6479,106.87,1212.0,22.4413,1.5586034912718203,9.6303,1.3956,17.41505,9.4225,0.94995,30.988000000000003,0.8074935400516796,5.222
2020-06-23,0.7238479999999999,2020-06-23,1.449905756125852,1.3516,7.0658,6.5857,107.15,1213.2,22.413,1.546072974644403,9.6303,1.3938,17.23235,9.3268,0.94995,30.981,0.8031483414986748,5.1699
2020-06-24,0.722928,2020-06-24,1.440299582313121,1.3591,7.0733,6.6073,106.55,1210.1,22.6662,1.5439246564767641,9.5707,1.3876,17.29135,9.2957,0.9445,30.872,0.7986582541330565,5.2429
2020-06-25,0.7259770000000001,2020-06-25,1.4545454545454546,1.3645,7.0733,6.6548,107.1,1202.9,22.7963,1.5588464536243183,9.7096,1.3924,17.44545,9.3573,0.94965,30.904,0.8036647110825363,5.3281
2020-06-26,0.725508,2020-06-26,1.4518002322880372,1.3676,7.0733,6.6461,107.11,1205.2,22.9715,1.554726368159204,9.7075,1.391,17.2557,9.3573,0.94745,30.9,0.805607024893257,5.4623
2020-06-29,0.724757,2020-06-29,1.453699665649077,1.3676,7.0779999999999985,6.605,107.22,1198.6,23.1325,1.554968123153475,9.6608,1.394,17.2184,9.3104,0.9443,30.905,0.8117871494094249,5.441
2020-06-30,0.726905,2020-06-30,1.4570887367040652,1.3628,7.0681,6.6553,107.72,1200.7,23.0893,1.5561780267662622,9.7446,1.3932,17.33555,9.349,0.9505,30.885,0.8149627154557679,5.4754
2020-07-01,0.726178,2020-07-01,1.45032632342277,1.3628,7.063,6.6543,107.69,1198.5,22.8078,1.5475085112968117,9.6193,1.3939,17.2704,9.3164,0.94735,30.954,0.8060940711781065,5.3646
2020-07-02,0.724214,2020-07-02,1.4442518775274409,1.3586,7.0631,6.6016,107.48,1201.6,22.5225,1.5424957581366652,9.4695,1.3936,16.89825,9.2693,0.9436,31.067,0.799584216207572,5.3022
2020-07-07,0.723947,2020-07-07,1.4371945961483186,1.3583,7.0211,6.6007,107.32,1196.8,22.6213,1.5241579027587258,9.4267,1.3925,17.09335,9.2913,0.9441,31.131,0.8003201280512204,5.3312
2020-07-08,0.723485,2020-07-08,1.4407145944388415,1.3538,7.0176,6.6005,107.67,1192.9,22.8225,1.5276504735716472,9.4706,1.3952,16.98905,9.2289,0.94145,31.272,0.7978935609989627,5.3476
2020-07-09,0.721749,2020-07-09,1.43143429716576,1.3555,6.9904,6.5688,107.28,1195.8,22.6945,1.5213753232922562,9.361,1.3905,16.8375,9.175,0.93915,31.169,0.7912331368437711,5.2972
2020-07-10,0.722303,2020-07-10,1.4427932477276004,1.3555,7.0081,6.5688,106.95,1194.5,22.5342,1.523229246001523,9.361,1.3905,16.90405,9.2414,0.9415,31.307,0.7928013636183454,5.3434
2020-07-13,0.7217520000000001,2020-07-13,1.4330753797649758,1.3567,7.0006,6.5715,106.83,1202.4,22.4633,1.5211439002129599,9.4139,1.3883,16.90405,9.182,0.94185,31.308000000000003,0.793304509936139,5.348
2020-07-14,0.721696,2020-07-14,1.4405070584845865,1.3616,7.0169,6.5448,107.24,1200.3,22.6173,1.530690341343946,9.4163,1.3934,16.7843,9.1894,0.93965,31.514,0.7986263626562312,5.4282
2020-07-15,0.719226,2020-07-15,1.4285714285714286,1.3534,6.9941,6.5069,107.28,1206.4,22.3647,1.5239256324291377,9.2865,1.3912,16.7843,9.0802,0.94055,31.517,0.7919851106799192,5.3485
2020-07-16,0.7207859999999999,2020-07-16,1.4300014300014299,1.3543,6.9979999999999976,6.5229,106.95,1200.7,22.3032,1.5241579027587258,9.2998,1.3919,16.65185,9.094,0.9459,31.66800000000001,0.7979572294924991,5.3554
2020-07-17,0.720007,2020-07-17,1.4322543683758235,1.3574,6.9996,6.515,107.26,1204.1,22.4897,1.528350909368791,9.275,1.3913,16.66815,9.0757,0.9411,31.702,0.7965271416623522,5.3504
2020-07-20,0.7192109999999999,2020-07-20,1.4312294260770002,1.3543,6.9895,6.5059,107.5,1205.7,22.6278,1.5288182235132242,9.2645,1.3911,16.6721,9.0233,0.93865,31.801,0.7933989209774674,5.3629
2020-07-21,0.719151,2020-07-21,1.4204545454545454,1.3446,6.9933,6.5061,107.22,1203.7,22.3597,1.520450053215752,9.1701,1.3903,16.50585,8.9579,0.9375,31.725,0.7873395795606645,5.2277
2020-07-22,0.716448,2020-07-22,1.3982102908277405,1.342,7.0032,6.4296,106.86,1198.1,22.251,1.5048908954100828,9.0985,1.3833,16.38695,8.8862,0.93245,31.583,0.7877427232265942,5.1105
2020-07-23,0.716286,2020-07-23,1.3984058173682004,1.3392,6.9961,6.4335,106.86,1193.7,22.3627,1.5001500150015,9.1687,1.384,16.62595,8.8606,0.92715,31.643,0.7865963973884998,5.1641
2020-07-24,0.71601,2020-07-24,1.4112334180073385,1.3421,7.0208,6.4126,106.86,1198.5,22.3842,1.5053439710973957,9.2137,1.3854,16.77855,8.8738,0.92495,31.738000000000003,0.7853608733212911,5.2139999999999995
2020-07-27,0.711813,2020-07-27,1.4027212792818073,1.3378,7.0017,6.3296,105.82,1201.3,22.0275,1.4999250037498126,9.0717,1.3791,16.4472,8.8059,0.92005,31.738000000000003,0.7768197001475957,5.1883
2020-07-28,0.7114739999999999,2020-07-28,1.400364094664613,1.3373,7.0076,6.3522,105.33,1196.6,21.9615,1.4938751120406335,9.1269,1.3794,16.59075,8.7717,0.91855,31.738000000000003,0.7763071070915655,5.1771
2020-07-29,0.710838,2020-07-29,1.3956734124214931,1.336,6.997000000000001,6.3477,104.94,1195.1,21.9907,1.5021781583295781,9.0894,1.378,16.4658,8.7424,0.91735,31.494,0.7713073659853452,5.1389
2020-07-30,0.7107020000000001,2020-07-30,1.3968431345159942,1.3432,7.0014,6.3379,105.08,1195.2,22.1727,1.5028554253080857,9.1299,1.3752,16.79425,8.7727,0.91445,31.415,0.7684032580298141,5.1831
2020-07-31,0.70768,2020-07-31,1.3863856924996534,1.3404,6.9855,6.2831,104.55,1191.4,22.2012,1.4923145799134456,9.0583,1.3752,16.9745,8.6536,0.90835,31.22,0.7611508601004718,5.2027
2020-08-03,0.711404,2020-08-03,1.3863856924996534,1.3404,6.9758,6.3505,106.2,1189.1,22.614,1.5076134479119554,9.1411,1.376,17.26765,8.7839,0.91815,31.227,0.7684032580298141,5.3069
2020-08-04,0.71054,2020-08-04,1.4021312394840155,1.3372,6.9866,6.3291,106.12,1193.7,22.7845,1.5121729925903524,9.1431,1.376,17.45745,8.7193,0.9156,31.123,0.7672830507174098,5.3323
2020-08-05,0.70822,2020-08-05,1.3925637097897228,1.3262,6.9514,6.2855,105.6,1193.5,22.4068,1.5069318866787222,8.9915,1.3713,17.1875,8.7057,0.91025,31.00800000000001,0.7619918466872405,5.2754
2020-08-06,0.707795,2020-08-06,1.3875398917718884,1.3292,6.9466,6.2906,105.53,1190.3,22.3652,1.505797319680771,8.9959,1.3696,17.5526,8.6804,0.90855,31.06900000000001,0.7592149717192422,5.3425
2020-08-07,0.708754,2020-08-07,1.3875398917718884,1.3377,6.9605,6.303,105.58,1184.3,22.4892,1.4963339817447254,9.0068,1.3724,17.53135,8.7051,0.9139,31.174,0.7646721468170522,5.4221
2020-08-10,0.710841,2020-08-10,1.3956734124214931,1.3354,6.9666,6.3316,105.58,1185.9,22.485,1.5149219815179518,9.036,1.3724,17.53135,8.7498,0.9183,31.169,0.7677543186180422,5.3927
2020-08-11,0.7094010000000001,2020-08-11,1.3933398355858997,1.3291,6.9528,6.32,106.16,1186.7,22.349,1.5128593040847202,8.967,1.3726,17.48775,8.7457,0.9119,31.109,0.7640003056001222,5.4279
2020-08-12,0.7102649999999999,2020-08-12,1.4048890137679124,1.3254,6.9474,6.3267,106.6,1184.9,22.3457,1.5295197308045272,8.9596,1.3751,17.4339,8.7564,0.9131,31.109,0.7666653888910185,5.4545
2020-08-13,0.708669,2020-08-13,1.394311210262131,1.3217,6.9439,6.2938,106.66,1186.0,22.2628,1.520681265206813,8.886000000000003,1.3714,17.4648,8.6788,0.9102,31.047,0.7633296439067212,5.3795
2020-08-14,0.709383,2020-08-14,1.3972334777141262,1.325,6.9479,6.3041,106.96,1183.6,22.0313,1.5297537096527458,8.9226,1.3733,17.44775,8.7102,0.91035,31.066,0.7630966461902401,5.3846
2020-08-17,0.70832,2020-08-17,1.3921759710427395,1.3207,6.941,6.2828,106.53,1183.6,22.057,1.5297537096527458,8.8686,1.3697,17.4497,8.6841,0.90775,31.157,0.7641462575937034,5.4491
2020-08-18,0.706408,2020-08-18,1.3840830449826989,1.317,6.9269,6.2545,105.75,1185.8,22.1535,1.5271838729383016,8.8199,1.3676,17.39595,8.6685,0.90535,31.172,0.7598784194528876,5.4653
2020-08-19,0.705097,2020-08-19,1.3795006207752794,1.3171,6.9176,6.2393,105.2,1185.1,22.0527,1.5144631228229593,8.8373,1.3654,17.19335,8.6502,0.90295,31.193,0.7564868749527195,5.49
2020-08-20,0.707916,2020-08-20,1.394311210262131,1.3195,6.9181,6.2828,106.09,1182.3,22.176,1.5248551387618174,8.9509,1.3694,17.20635,8.7018,0.9112,31.387,0.7617016414670373,5.6504
2020-08-21,0.708415,2020-08-21,1.3881177123820099,1.3195,6.9111,6.3252,105.67,1186.3,22.0362,1.5297537096527458,8.9993,1.3667,17.23295,8.7318,0.9114,31.46,0.7603406326034063,5.6058
2020-08-24,0.7078840000000001,2020-08-24,1.3931457230426303,1.3207,6.9145,6.283,105.79,1185.3,21.984,1.5285845307245491,8.9633,1.3723,16.9582,8.7737,0.90955,31.574,0.7623694442326749,5.5948
2020-08-25,0.708372,2020-08-25,1.3939224979091165,1.3194,6.9106,6.2996,106.0,1190.0,21.9723,1.5297537096527458,8.946,1.3692,16.7751,8.7698,0.90945,31.478,0.7616726331022926,5.5991
2020-08-26,0.708128,2020-08-26,1.390240511608508,1.3155,6.8968,6.3143,106.45,1186.3,21.9202,1.5243902439024393,8.9578,1.3685,16.771,8.7709,0.90885,31.359,0.7602828252109786,5.5674
2020-08-27,0.708054,2020-08-27,1.381788033715628,1.3129,6.8757,6.3043,105.92,1187.0,22.1168,1.5078407720144753,8.9089,1.3656,16.9222,8.7237,0.90965,31.259,0.7582363422678848,5.595
2020-08-28,0.705025,2020-08-28,1.3700506918755997,1.3097,6.8673,6.2475,106.65,1185.7,21.8602,1.503985561738607,8.7872,1.3641,16.68715,8.6591,0.90335,31.226,0.7516818882249032,5.4673
2020-08-31,0.704765,2020-08-31,1.3598041881968996,1.3042,6.8561,6.2344,105.37,1185.1,21.888,1.4838996883810651,8.7563,1.3579,16.7076,8.6419,0.90475,31.07800000000001,0.7516818882249032,5.4707
2020-09-01,0.7024739999999999,2020-09-01,1.3491635186184563,1.3055,6.8185,6.2096,105.87,1183.3,21.7445,1.479727730097662,8.7076,1.357,16.66,8.6191,0.90415,30.989,0.7424731781564391,5.3726
2020-09-02,0.7055939999999999,2020-09-02,1.358695652173913,1.3067,6.8259,6.2737,106.01,1184.6,21.8393,1.4773230905599055,8.7733,1.3615,16.77715,8.707,0.91045,31.233,0.7482789583956899,5.3735
2020-09-03,0.70732,2020-09-03,1.368738023542294,1.3123,6.8323,6.2982,106.23,1186.2,21.6383,1.4771048744460855,8.9152,1.3625,16.7669,8.7337,0.91165,31.341,0.7546030787805614,5.3073
2020-09-08,0.708354,2020-09-08,1.3719303059404582,1.3191,6.8311,6.3137,106.3,1187.2,21.7138,1.4947683109118086,9.055,1.3679,16.7211,8.7743,0.91735,31.406,0.7655502392344498,5.3692
2020-09-09,0.709737,2020-09-09,1.3840830449826989,1.3173,6.8472,6.3198,105.95,1187.9,21.5377,1.5103458692040477,9.1013,1.3714,16.7651,8.8236,0.91885,31.392,0.7734550235903782,5.3018
2020-09-10,0.7076020000000001,2020-09-10,1.3736263736263736,1.3162,6.8415,6.2793,106.2,1189.6,21.2773,1.4974543276430068,9.0193,1.3676,16.75585,8.7506,0.9089,31.295,0.7679901697258275,5.292999999999999
2020-09-11,0.7080850000000001,2020-09-11,1.373437714599643,1.3162,6.8364,6.2765,106.15,1185.3,21.321,1.5024038461538465,9.0289,1.3677,16.75585,8.7547,0.90955,31.305,0.7794839816041781,5.2848
2020-09-14,0.7072649999999999,2020-09-14,1.3723068478111706,1.3175,6.8297,6.2646,106.15,1188.3,21.0728,1.4952153110047848,9.0041,1.3662,16.6539,8.7599,0.90665,31.284,0.7764577995185962,5.2978
2020-09-15,0.7058949999999999,2020-09-15,1.3646288209606987,1.3176,6.7821,6.256,105.68,1184.2,21.0692,1.4929829799940282,8.9945,1.3613,16.44975,8.7596,0.9055,31.228,0.7744433688286544,5.2722
2020-09-16,0.705796,2020-09-16,1.3678019422787582,1.3168,6.763,6.2681,105.28,1180.5,21.0692,1.4874312063067083,8.9821,1.36,16.28265,8.7792,0.906,31.172,0.7712478790683326,5.2526
2020-09-17,0.707209,2020-09-17,1.3740038472107725,1.32,6.7677,6.3063,105.05,1177.8,20.985,1.4947683109118086,9.0903,1.3628,16.34075,8.8276,0.91105,31.195,0.7716347081291717,5.2587
2020-09-18,0.7058979999999999,2020-09-18,1.3661202185792352,1.3186,6.7596,6.2878,104.82,1175.4,20.9697,1.4764506127270045,9.088,1.3563,16.14705,8.7782,0.90965,31.137,0.7703270038131187,5.2883
2020-09-21,0.707571,2020-09-21,1.367053998632946,1.3293,6.7695,6.3127,104.82,1163.6,21.505,1.4773230905599055,9.2339,1.3549,16.67405,8.7679,0.91365,31.07800000000001,0.7775445144234507,5.4434
2020-09-22,0.708282,2020-09-22,1.3863856924996534,1.331,6.7958,6.3388,104.82,1160.6,21.5682,1.49902563333833,9.3295,1.3623,16.63265,8.884,0.91445,31.384,0.7777864198491093,5.4323
2020-09-23,0.7103520000000001,2020-09-23,1.4015416958654523,1.3358,6.7913,6.3658,105.13,1163.9,22.0897,1.5130882130428205,9.4028,1.3665,17.04325,8.9326,0.92045,31.491,0.7858854964831623,5.5305
2020-09-24,0.7121890000000001,2020-09-24,1.4200511218403862,1.3374,6.8213,6.3912,105.43,1164.4,22.3678,1.5288182235132242,9.534,1.3747,17.04325,9.0404,0.9252,31.609,0.7840677434530343,5.5708
2020-09-25,0.712527,2020-09-25,1.41622999575131,1.3396,6.815,6.4006,105.53,1170.3,22.4402,1.5262515262515262,9.5793,1.3757,17.0658,9.0921,0.9277,31.524,0.7873395795606645,5.5661
2020-09-28,0.710937,2020-09-28,1.4186409419775856,1.3378,6.8239,6.3804,105.39,1170.5,22.4573,1.528117359413203,9.4756,1.3757,17.02465,9.1129,0.92605,31.702,0.7750736319950395,5.5852
2020-09-29,0.710593,2020-09-29,1.4116318464144553,1.3391,6.8203,6.3631,105.47,1173.5,22.3598,1.5234613040828764,9.4465,1.3713,17.01535,9.04,0.92245,31.7,0.777332970577947,5.6521
2020-09-30,0.710442,2020-09-30,1.4068655036578503,1.3339,6.8086,6.3599,105.79,1173.5,22.1438,1.5144631228229593,9.4814,1.3692,16.84425,8.9883,0.922,31.664,0.7792713812585232,5.6401
2020-10-01,0.708956,2020-10-01,1.391207568169171,1.3292,6.8086,6.3326,105.54,1173.5,21.9562,1.5108022359873092,9.2812,1.3634,16.6079,8.9396,0.91815,31.588,0.7790285513964087,5.6435
2020-10-02,0.709179,2020-10-02,1.4007564084605688,1.331,6.8086,6.3439,105.56,1173.5,21.7025,1.5062509414068384,9.2958,1.3658,16.5695,8.9228,0.921,31.615,0.7745333436604447,5.6458
2020-10-05,0.7082579999999999,2020-10-05,1.4007564084605688,1.3269,6.8086,6.3222,105.58,1169.5,21.396,1.504664459825459,9.2501,1.3625,16.4045,8.9123,0.91645,31.50800000000001,0.7723498744931454,5.6293
2020-10-06,0.707742,2020-10-06,1.3906271728549575,1.3272,6.8086,6.3084,105.65,1163.4,21.4507,1.5028554253080857,9.2075,1.3592,16.50215,8.897,0.91505,31.247,0.7731261355290115,5.5199
2020-10-07,0.708624,2020-10-07,1.403705783267827,1.3275,6.8086,6.3229,105.65,1160.0,21.493,1.5192950470981463,9.2874,1.3619,16.64015,8.9416,0.9175,31.312,0.7772725506198748,5.6012
2020-10-08,0.708462,2020-10-08,1.3995801259622114,1.3219999999999998,6.8086,6.3258,106.0,1162.5,21.4318,1.5264845061822625,9.268,1.3592,16.59655,8.8673,0.9181,31.207,0.7751637533428938,5.6194
2020-10-09,0.706916,2020-10-09,1.3929516645772393,1.3136,6.7153,6.3096,105.96,1162.5,21.1822,1.516070345664039,9.2092,1.3565,16.48815,8.8505,0.91245,31.12,0.7730663677476711,5.5387
2020-10-13,0.7068770000000001,2020-10-13,1.3917884481558802,1.3133,6.7505,6.3148,105.37,1148.3,21.3677,1.5071590052750563,9.1561,1.3593,16.47035,8.8187,0.91085,31.12,0.7658433850277618,5.5854
2020-10-14,0.708368,2020-10-14,1.3947001394700138,1.3139,6.7393,6.3352,105.43,1149.5,21.2998,1.5012760846719708,9.21,1.359,16.5314,8.834,0.9148,31.187,0.7721709586502451,5.5669
2020-10-15,0.708458,2020-10-15,1.4013452914798206,1.3230000000000002,6.7271,6.3625,105.24,1145.7,21.3832,1.5028554253080857,9.3758,1.3577,16.6831,9.0395,0.91375,31.172,0.7718729497124773,5.6166
2020-10-16,0.7085319999999999,2020-10-16,1.4140271493212668,1.3192,6.7013,6.3385,105.25,1144.6,21.1765,1.516070345664039,9.3323,1.3612,16.51355,8.8603,0.9144,31.201,0.7758553805570642,5.622000000000001
2020-10-19,0.7068939999999999,2020-10-19,1.4112334180073385,1.3165,6.7015,6.314,105.39,1145.6,21.1342,1.508978421608571,9.2889,1.3577,16.4426,8.834,0.9111,31.216,0.7694971336231773,5.6017
2020-10-20,0.706281,2020-10-20,1.4198494959534291,1.3138,6.6838,6.3019,105.57,1142.2,21.0902,1.5167602002123464,9.2886,1.3572,16.53995,8.8387,0.90755,31.246,0.7719027402547278,5.5824
2020-10-21,0.7041270000000001,2020-10-21,1.4122299110295158,1.3122,6.6523,6.2801,105.23,1139.7,21.064,1.5165301789505612,9.2233,1.3556,16.42695,8.7246,0.90365,31.229,0.7651694850409366,5.6
2020-10-22,0.704887,2020-10-22,1.4098406880022556,1.3142,6.666,6.2946,104.67,1133.7,21.03,1.5048908954100828,9.2484,1.3564,16.33025,8.7362,0.90755,31.271,0.7632713811395642,5.5814
2020-10-23,0.704421,2020-10-23,1.4058765640376774,1.314,6.6719,6.2759,104.72,1134.1,20.9205,1.4988009592326141,9.2087,1.3589,16.19035,8.7649,0.9045,31.271,0.7648183556405354,5.6114
2020-10-26,0.705604,2020-10-26,1.4052838673412027,1.3201,6.6968,6.296,104.88,1134.6,20.9818,1.4988009592326141,9.2618,1.3594,16.2535,8.7766,0.9068,31.315,0.7659900421294522,5.6322
2020-10-27,0.705391,2020-10-27,1.4017381553125876,1.3164,6.7107,6.2885,104.79,1129.1,20.8798,1.4963339817447254,9.1614,1.3596,16.1208,8.7537,0.908,31.25800000000001,0.7662248103593595,5.6484
2020-10-28,0.707621,2020-10-28,1.3995801259622114,1.3302,6.7125,6.3473,104.22,1127.6,21.1648,1.4929829799940282,9.3539,1.3595,16.44015,8.7737,0.91155,31.17,0.7720219254226821,5.7319
2020-10-29,0.70822,2020-10-29,1.4160294534126308,1.3349,6.7058,6.3621,104.39,1129.3,21.377,1.503985561738607,9.5262,1.3632,16.4395,8.8609,0.91255,31.241,0.7726781023025807,5.7797
2020-10-30,0.708396,2020-10-30,1.4196479273140257,1.3318,6.6983,6.3657,104.58,1133.4,21.2508,1.509433962264151,9.4837,1.3637,16.2591,8.9132,0.91645,31.188,0.7701786814540974,5.7712
2020-11-03,0.707792,2020-11-03,1.4224751066856332,1.3145,6.6925,6.3632,104.74,1134.7,21.1555,1.5080681646810434,9.4089,1.364,16.05095,8.8797,0.9147,31.079,0.7699118450937368,5.6889
2020-11-04,0.707512,2020-11-04,1.4074595355383532,1.3138,6.7158,6.3532,104.9,1134.6,21.0345,1.4961101137043686,9.3493,1.367,16.00195,8.8714,0.9122,31.126,0.7679311933650744,5.6926
2020-11-05,0.7044050000000001,2020-11-05,1.3954786491766675,1.3051,6.6404,6.2815,104.28,1136.5,20.7612,1.4932059130954158,9.1523,1.3579,15.79945,8.7551,0.90725,31.029,0.7649646203863071,5.5618
2020-11-06,0.702092,2020-11-06,1.3770311209033326,1.3039,6.6227,6.2757,103.69,1130.9,20.62,1.4779781259237363,9.1999,1.3503,15.74715,8.7015,0.9002,30.675,0.7615856212634705,5.5307
2020-11-09,0.701804,2020-11-09,1.3713658804168951,1.297,6.569,6.2674,103.33,1124.4,20.36,1.471670345842531,9.013,1.344,15.3373,8.6251,0.90075,30.491,0.7593591009188245,5.2815
2020-11-10,0.704216,2020-11-10,1.3732491073880804,1.3017,6.6132,6.3046,105.1,1115.6,20.4018,1.465201465201465,9.0293,1.3462,15.4982,8.6202,0.9157,30.47,0.7539203860072377,5.369
2020-11-11,0.705164,2020-11-11,1.3681762210972774,1.3017,6.6077,6.3260000000000005,105.14,1115.9,20.5772,1.4643432420559384,9.0747,1.3461,15.668,8.6345,0.9183,30.254,0.7536646945773825,5.4014
2020-11-12,0.704678,2020-11-12,1.375515818431912,1.3123,6.6312,6.3149,105.28,1112.4,20.5303,1.449905756125852,9.1305,1.349,15.6419,8.6347,0.91465,30.271,0.7599650416080861,5.4088
2020-11-13,0.704317,2020-11-13,1.3831258644536653,1.3147,6.6165,6.3028,104.92,1113.2,20.4833,1.4632718759145449,9.1513,1.3501,15.6343,8.6457,0.9152,30.248,0.7594167679222358,5.4848
2020-11-16,0.7034630000000001,2020-11-16,1.3717421124828528,1.3085,6.5776,6.2959,104.68,1115.1,20.4833,1.4545454545454546,9.071,1.3457,15.37155,8.644,0.9139,30.166,0.7573175811276459,5.4192
2020-11-17,0.701579,2020-11-17,1.3657470636438132,1.3094,6.5648,6.2683,104.48,1108.0,20.3212,1.446968600781363,9.0627,1.3446,15.3989,8.6133,0.91015,30.178,0.7535511096040088,5.3962
2020-11-18,0.701451,2020-11-18,1.3708019191226868,1.3063,6.5429999999999975,6.2787,104.07,1106.8,20.2388,1.452643811737362,9.0255,1.3427,15.38895,8.5876,0.91055,30.25,0.7530971118725759,5.2926
2020-11-19,0.702596,2020-11-19,1.3708019191226868,1.3063,6.577000000000001,6.2963,103.84,1105.9,20.1858,1.4484356894553885,9.0348,1.3436,15.495,8.638,0.9121,30.368,0.7543753771876887,5.3324
2020-11-20,0.701496,2020-11-20,1.3708019191226868,1.3063,6.5733,6.2791,103.87,1112.2,20.1172,1.4465499783017504,8.987,1.3435,15.3632,8.6034,0.9114,30.326,0.7531254707034192,5.3499
2020-11-23,0.700448,2020-11-23,1.3674278681799537,1.3082,6.5715,6.2576,103.87,1114.2,20.1012,1.4378145219266714,8.9827,1.3422,15.28365,8.5981,0.90785,30.283,0.7479151864178601,5.3822
2020-11-24,0.701986,2020-11-24,1.3666803334700013,1.3033,6.5785,6.2726,104.56,1112.6,20.0577,1.4405070584845865,8.9986,1.3438,15.38995,8.5899,0.91295,30.392,0.7497656982193065,5.4031
2020-11-25,0.70162,2020-11-25,1.3594344752582923,1.3003,6.5782,6.259,104.5,1111.2,20.0465,1.4336917562724014,8.872,1.3418,15.24145,8.5247,0.91265,30.358,0.7502719735904265,5.3502
